product_id,store_id,order_date,selling_price,customer_id,order_id
P0201,S0108,6/23/2022,1239,1111113564,1111111614
P0425,S0031,2/25/2020,2081,1111111421,1111111615
P0316,S0126,4/15/2020,4367,1111112853,1111111616
P0171,S0014,8/26/2023,2290,1111121049,1111111617
P0551,S0089,6/16/2021,3097,1111115710,1111111618
P0435,S0004,12/4/2023,3975,1111120379,1111111619
P0705,S0067,10/16/2021,3137,1111113683,1111111620
P0377,S0023,6/17/2020,1810,1111114648,1111111621
P0286,S0105,2/1/2022,334,1111119812,1111111622
P0499,S0035,2/15/2021,1060,1111120351,1111111623
P0613,S0117,5/10/2021,1255,1111111385,1111111624
P0348,S0039,12/28/2023,4974,1111120189,1111111625
P0282,S0105,9/13/2022,1317,1111115119,1111111626
P0726,S0029,6/4/2023,4937,1111117672,1111111627
P0590,S0074,10/15/2020,2025,1111114128,1111111628
P0470,S0138,3/7/2023,3921,1111118759,1111111629
P0664,S0140,5/26/2021,3155,1111114897,1111111630
P0590,S0052,2/19/2022,2957,1111118174,1111111631
P0198,S0062,12/22/2020,4080,1111111566,1111111632
P0252,S0126,9/13/2021,4154,1111117033,1111111633
P0345,S0055,6/22/2022,873,1111118002,1111111634
P0435,S0084,7/9/2023,269,1111119133,1111111635
P0165,S0028,9/2/2020,2540,1111114094,1111111636
P0125,S0033,11/17/2020,3219,1111120418,1111111637
P0572,S0021,9/21/2022,4020,1111118685,1111111638
P0726,S0038,8/30/2023,928,1111114344,1111111639
P0400,S0004,10/4/2021,3279,1111112530,1111111640
P0695,S0008,10/23/2020,4292,1111116196,1111111641
P0454,S0073,9/15/2023,4651,1111121805,1111111642
P0456,S0038,4/10/2023,4873,1111112020,1111111643
P0051,S0034,5/22/2020,4506,1111117728,1111111644
P0129,S0097,2/17/2020,4076,1111118786,1111111645
P0372,S0135,5/5/2020,3791,1111120164,1111111646
P0473,S0097,4/3/2022,1984,1111120213,1111111647
P0446,S0022,10/8/2020,4982,1111117371,1111111648
P0134,S0115,8/22/2021,2087,1111120166,1111111649
P0150,S0088,4/22/2021,4245,1111120779,1111111650
P0639,S0117,10/23/2021,4680,1111120338,1111111651
P0277,S0113,6/22/2021,1285,1111114757,1111111652
P0458,S0135,5/3/2020,3033,1111118285,1111111653
P0229,S0085,3/22/2022,3891,1111115987,1111111654
P0377,S0093,1/30/2020,1211,1111118068,1111111655
P0500,S0068,9/11/2021,728,1111112550,1111111656
P0345,S0024,4/26/2020,2667,1111121750,1111111657
P0703,S0002,9/9/2021,239,1111119246,1111111658
P0261,S0104,9/19/2021,2814,1111113927,1111111659
P0018,S0083,6/8/2023,2338,1111117685,1111111660
P0280,S0031,7/30/2023,1593,1111117506,1111111661
P0664,S0026,2/26/2020,2400,1111113668,1111111662
P0226,S0125,8/20/2021,2653,1111119893,1111111663
P0614,S0053,5/29/2021,364,1111116275,1111111664
P0651,S0049,8/21/2021,3957,1111111636,1111111665
P0103,S0095,7/10/2020,211,1111117589,1111111666
P0470,S0123,6/5/2022,3181,1111111348,1111111667
P0055,S0126,7/7/2022,4717,1111113981,1111111668
P0103,S0004,10/5/2021,741,1111113008,1111111669
P0569,S0041,1/12/2022,1225,1111118654,1111111670
P0491,S0040,6/24/2022,1732,1111117317,1111111671
P0470,S0035,8/5/2020,2619,1111114427,1111111672
P0296,S0140,6/16/2023,3063,1111119756,1111111673
P0103,S0062,9/20/2020,3925,1111122043,1111111674
P0131,S0073,7/2/2023,3230,1111119016,1111111675
P0185,S0043,3/23/2022,1406,1111121854,1111111676
P0704,S0054,11/13/2022,4179,1111120725,1111111677
P0456,S0043,9/6/2021,4674,1111118570,1111111678
P0590,S0138,3/14/2023,1440,1111116218,1111111679
P0590,S0030,5/14/2021,3008,1111118836,1111111680
P0376,S0126,7/8/2020,553,1111118772,1111111681
P0177,S0117,4/22/2023,3370,1111111376,1111111682
P0490,S0131,12/19/2022,328,1111113733,1111111683
P0169,S0023,10/1/2020,265,1111114638,1111111684
P0102,S0126,2/11/2020,1803,1111119460,1111111685
P0436,S0066,9/30/2022,454,1111116621,1111111686
P0161,S0020,2/8/2021,1048,1111121999,1111111687
P0399,S0010,2/27/2020,3915,1111117828,1111111688
P0099,S0014,6/4/2022,2085,1111111940,1111111689
P0015,S0088,2/10/2023,459,1111113904,1111111690
P0640,S0027,12/6/2021,4944,1111116232,1111111691
P0459,S0110,7/17/2022,3250,1111118692,1111111692
P0212,S0063,6/25/2020,3235,1111111125,1111111693
P0067,S0067,12/3/2023,691,1111120656,1111111694
P0499,S0053,11/15/2021,2387,1111118700,1111111695
P0356,S0083,8/25/2023,469,1111118006,1111111696
P0664,S0104,3/12/2020,1863,1111115951,1111111697
P0129,S0035,8/10/2020,1367,1111119252,1111111698
P0499,S0143,4/13/2022,4352,1111117688,1111111699
P0223,S0070,12/30/2020,1707,1111113971,1111111700
P0551,S0066,1/30/2021,3341,1111118707,1111111701
P0103,S0082,1/23/2023,818,1111113571,1111111702
P0614,S0013,12/3/2023,487,1111119549,1111111703
P0664,S0099,10/22/2020,3127,1111120066,1111111704
P0438,S0041,1/6/2021,2562,1111115892,1111111705
P0500,S0001,7/15/2020,2016,1111114899,1111111706
P0340,S0043,7/19/2021,3518,1111112914,1111111707
P0590,S0094,10/31/2022,4227,1111116628,1111111708
P0103,S0104,1/6/2021,627,1111114277,1111111709
P0718,S0108,6/29/2023,4882,1111111895,1111111710
P0432,S0115,1/28/2020,1263,1111121239,1111111711
P0311,S0130,6/10/2020,4183,1111111818,1111111712
P0311,S0126,12/10/2022,1448,1111121767,1111111713
P0614,S0115,12/1/2020,4480,1111113894,1111111714
P0372,S0067,3/3/2020,2196,1111115538,1111111715
P0637,S0138,11/11/2021,2753,1111114379,1111111716
P0211,S0048,11/2/2023,1102,1111121342,1111111717
P0423,S0024,8/15/2022,347,1111111265,1111111718
P0439,S0083,8/1/2022,2243,1111113671,1111111719
P0211,S0142,3/2/2021,2502,1111115828,1111111720
P0481,S0102,3/21/2023,3243,1111113638,1111111721
P0590,S0108,10/18/2021,595,1111112289,1111111722
P0249,S0142,5/13/2023,469,1111115473,1111111723
P0060,S0094,10/12/2023,4725,1111112677,1111111724
P0162,S0117,8/10/2021,4880,1111118945,1111111725
P0718,S0060,6/29/2020,991,1111112812,1111111726
P0090,S0085,2/4/2021,2295,1111112874,1111111727
P0223,S0108,2/23/2023,2394,1111112279,1111111728
P0144,S0062,9/3/2023,1533,1111116414,1111111729
P0333,S0097,9/30/2020,4103,1111113512,1111111730
P0689,S0002,6/29/2023,4561,1111117018,1111111731
P0689,S0138,9/20/2021,1964,1111117107,1111111732
P0258,S0056,7/23/2021,829,1111111834,1111111733
P0635,S0008,9/14/2022,257,1111116291,1111111734
P0131,S0004,2/6/2023,179,1111115602,1111111735
P0327,S0130,10/21/2023,4982,1111121495,1111111736
P0070,S0049,9/8/2023,2622,1111117788,1111111737
P0427,S0117,7/4/2023,4956,1111117076,1111111738
P0664,S0045,9/8/2021,974,1111115036,1111111739
P0436,S0107,7/26/2021,4522,1111114466,1111111740
P0277,S0087,4/9/2023,2389,1111119272,1111111741
P0694,S0012,3/2/2023,4689,1111120445,1111111742
P0712,S0063,4/11/2023,1391,1111112891,1111111743
P0681,S0009,7/20/2021,1894,1111119788,1111111744
P0280,S0138,7/2/2022,4589,1111118605,1111111745
P0185,S0008,1/11/2020,2046,1111118330,1111111746
P0651,S0123,4/1/2023,4929,1111120230,1111111747
P0283,S0096,1/14/2023,1535,1111114214,1111111748
P0183,S0094,8/31/2021,4090,1111119170,1111111749
P0226,S0026,10/25/2021,4016,1111116965,1111111750
P0261,S0117,1/19/2021,1367,1111121661,1111111751
P0705,S0102,3/3/2023,1413,1111114326,1111111752
P0450,S0132,2/25/2020,1570,1111117064,1111111753
P0658,S0097,3/4/2022,2245,1111119928,1111111754
P0163,S0115,6/17/2021,3012,1111115559,1111111755
P0524,S0115,5/15/2023,970,1111119330,1111111756
P0067,S0058,10/24/2022,546,1111119119,1111111757
P0747,S0067,9/11/2020,2743,1111117307,1111111758
P0602,S0030,9/14/2020,4306,1111111897,1111111759
P0681,S0091,10/14/2021,1318,1111114966,1111111760
P0377,S0074,6/6/2020,1659,1111115129,1111111761
P0521,S0107,6/18/2022,4170,1111122198,1111111762
P0341,S0142,2/2/2023,2254,1111118884,1111111763
P0413,S0108,10/15/2023,4779,1111114934,1111111764
P0361,S0035,3/22/2023,1927,1111120302,1111111765
P0536,S0068,2/17/2021,1776,1111113349,1111111766
P0408,S0106,4/3/2021,1712,1111111560,1111111767
P0377,S0012,7/29/2021,4305,1111121212,1111111768
P0092,S0043,9/4/2021,2248,1111120688,1111111769
P0569,S0027,12/27/2022,2303,1111113908,1111111770
P0639,S0099,3/1/2022,478,1111115246,1111111771
P0671,S0087,8/26/2020,1624,1111119595,1111111772
P0213,S0002,1/8/2022,2963,1111118798,1111111773
P0609,S0018,3/17/2020,4498,1111121427,1111111774
P0658,S0052,1/12/2021,2659,1111119592,1111111775
P0454,S0038,12/4/2021,4554,1111112560,1111111776
P0694,S0102,2/13/2020,3492,1111114236,1111111777
P0333,S0120,11/1/2021,2305,1111113794,1111111778
P0446,S0113,12/9/2023,666,1111120174,1111111779
P0083,S0144,5/10/2021,1543,1111111262,1111111780
P0099,S0049,8/1/2021,1808,1111116626,1111111781
P0436,S0074,4/17/2020,3829,1111112979,1111111782
P0129,S0011,12/26/2021,1844,1111115292,1111111783
P0389,S0083,10/16/2021,2958,1111117482,1111111784
P0261,S0122,8/28/2022,4625,1111117776,1111111785
P0296,S0107,3/16/2023,2897,1111118637,1111111786
P0613,S0113,4/12/2022,4418,1111114912,1111111787
P0321,S0135,3/3/2021,507,1111113486,1111111788
P0511,S0120,1/10/2022,675,1111121120,1111111789
P0175,S0018,1/19/2020,3940,1111117063,1111111790
P0436,S0105,11/7/2021,2066,1111117312,1111111791
P0590,S0126,6/18/2021,4327,1111119484,1111111792
P0226,S0104,6/3/2021,1802,1111111423,1111111793
P0275,S0108,4/25/2021,813,1111122072,1111111794
P0726,S0002,6/19/2020,3161,1111117257,1111111795
P0649,S0001,7/25/2023,4233,1111113624,1111111796
P0296,S0010,10/19/2023,2099,1111114528,1111111797
P0103,S0110,10/27/2023,4314,1111116760,1111111798
P0611,S0106,1/10/2023,4666,1111115361,1111111799
P0083,S0107,5/6/2022,1677,1111121341,1111111800
P0499,S0108,8/16/2023,268,1111116189,1111111801
P0694,S0131,12/25/2020,436,1111115901,1111111802
P0206,S0043,6/24/2022,3272,1111120928,1111111803
P0704,S0031,6/4/2022,4377,1111118815,1111111804
P0704,S0105,7/5/2020,1267,1111120242,1111111805
P0175,S0035,3/29/2023,1268,1111111479,1111111806
P0639,S0045,5/9/2020,3750,1111112145,1111111807
P0090,S0132,8/8/2022,4782,1111114368,1111111808
P0456,S0040,9/1/2020,4119,1111121769,1111111809
P0068,S0062,9/27/2021,4908,1111115034,1111111810
P0400,S0038,7/10/2023,4138,1111113955,1111111811
P0695,S0004,6/27/2022,3276,1111121653,1111111812
P0536,S0143,10/20/2022,3593,1111115199,1111111813
P0171,S0126,9/7/2022,2586,1111118340,1111111814
P0602,S0018,8/19/2022,2184,1111113281,1111111815
P0348,S0002,10/9/2020,3857,1111116591,1111111816
P0356,S0078,4/27/2021,1705,1111113884,1111111817
P0705,S0051,1/22/2021,245,1111117251,1111111818
P0454,S0055,2/29/2020,3893,1111118316,1111111819
P0527,S0012,7/19/2021,2325,1111116545,1111111820
P0261,S0068,1/1/2020,808,1111117609,1111111821
P0258,S0001,1/13/2020,4905,1111111408,1111111822
P0183,S0026,12/4/2022,1992,1111121587,1111111823
P0399,S0065,1/3/2021,3833,1111115499,1111111824
P0481,S0132,5/17/2022,2083,1111117523,1111111825
P0046,S0031,9/21/2023,3540,1111117732,1111111826
P0068,S0055,1/2/2023,725,1111117219,1111111827
P0613,S0058,2/24/2020,925,1111117028,1111111828
P0694,S0097,7/19/2020,4578,1111121471,1111111829
P0737,S0132,7/12/2022,2809,1111115010,1111111830
P0051,S0018,2/28/2023,3685,1111118910,1111111831
P0297,S0125,7/29/2021,4974,1111112409,1111111832
P0665,S0052,8/19/2023,1674,1111116235,1111111833
P0551,S0141,6/17/2023,3232,1111119334,1111111834
P0640,S0056,3/3/2021,1639,1111121159,1111111835
P0417,S0008,10/20/2020,1843,1111112685,1111111836
P0611,S0001,3/30/2021,642,1111111845,1111111837
P0116,S0070,3/27/2023,1634,1111115414,1111111838
P0400,S0088,12/13/2023,4372,1111121205,1111111839
P0412,S0126,5/28/2020,1781,1111112072,1111111840
P0079,S0105,4/11/2022,4002,1111120031,1111111841
P0333,S0013,1/10/2023,3285,1111111147,1111111842
P0283,S0013,9/10/2020,1522,1111111481,1111111843
P0351,S0085,11/10/2023,1471,1111111287,1111111844
P0327,S0003,12/14/2021,2475,1111118496,1111111845
P0348,S0085,8/8/2023,1593,1111117813,1111111846
P0183,S0089,3/30/2022,1960,1111114886,1111111847
P0079,S0056,10/27/2020,545,1111112503,1111111848
P0689,S0091,11/28/2023,1922,1111118723,1111111849
P0125,S0045,1/22/2023,3213,1111120037,1111111850
P0662,S0062,6/13/2020,3743,1111121339,1111111851
P0453,S0095,11/3/2020,3418,1111115601,1111111852
P0044,S0085,9/10/2021,603,1111121948,1111111853
P0185,S0103,1/29/2020,923,1111122140,1111111854
P0297,S0139,7/26/2022,3730,1111111970,1111111855
P0663,S0058,3/29/2022,4376,1111114644,1111111856
P0099,S0119,11/25/2023,2202,1111115856,1111111857
P0707,S0049,3/3/2020,2454,1111111547,1111111858
P0099,S0074,4/24/2021,3194,1111115388,1111111859
P0412,S0108,6/23/2023,3948,1111120144,1111111860
P0090,S0003,6/16/2022,2477,1111116901,1111111861
P0483,S0049,9/1/2023,4104,1111117633,1111111862
P0657,S0110,1/21/2020,2672,1111116854,1111111863
P0241,S0087,7/11/2023,2524,1111118472,1111111864
P0092,S0001,9/13/2023,4027,1111115436,1111111865
P0613,S0107,8/6/2021,2684,1111112575,1111111866
P0068,S0085,2/9/2020,1368,1111118032,1111111867
P0639,S0091,9/14/2022,3715,1111114390,1111111868
P0642,S0010,5/24/2021,4689,1111115154,1111111869
P0110,S0078,2/19/2021,4645,1111119659,1111111870
P0684,S0097,10/26/2021,3570,1111116658,1111111871
P0165,S0104,12/24/2021,3754,1111119088,1111111872
P0275,S0131,5/19/2022,1639,1111114218,1111111873
P0400,S0080,10/17/2021,1854,1111114156,1111111874
P0584,S0060,12/22/2022,4881,1111119371,1111111875
P0574,S0108,6/20/2022,759,1111118260,1111111876
P0377,S0063,4/9/2023,3992,1111121917,1111111877
P0067,S0020,7/11/2020,2952,1111116254,1111111878
P0348,S0080,1/19/2022,3930,1111115643,1111111879
P0321,S0002,4/28/2022,3250,1111120976,1111111880
P0432,S0115,3/27/2022,4622,1111116843,1111111881
P0044,S0096,8/28/2022,253,1111120123,1111111882
P0261,S0105,4/18/2023,1449,1111119210,1111111883
P0171,S0016,11/27/2022,2376,1111121990,1111111884
P0533,S0065,10/1/2020,960,1111118807,1111111885
P0427,S0091,12/18/2022,4144,1111119021,1111111886
P0623,S0090,2/20/2020,1682,1111116506,1111111887
P0390,S0078,1/2/2020,2661,1111121892,1111111888
P0083,S0094,9/20/2021,2487,1111121030,1111111889
P0456,S0031,11/27/2020,1042,1111118364,1111111890
P0278,S0032,7/14/2020,1303,1111116909,1111111891
P0590,S0024,7/26/2022,1114,1111115217,1111111892
P0415,S0110,11/25/2021,2256,1111115024,1111111893
P0747,S0138,1/19/2021,2642,1111112838,1111111894
P0024,S0001,9/21/2022,1078,1111113568,1111111895
P0165,S0117,12/8/2023,1389,1111118177,1111111896
P0483,S0132,2/9/2021,2592,1111113353,1111111897
P0125,S0054,11/20/2023,1892,1111114592,1111111898
P0689,S0067,1/22/2020,4978,1111113988,1111111899
P0370,S0051,7/4/2020,1246,1111115998,1111111900
P0681,S0004,4/28/2022,3731,1111111667,1111111901
P0642,S0055,1/13/2020,2909,1111119894,1111111902
P0137,S0018,11/23/2020,1021,1111111222,1111111903
P0356,S0095,1/5/2021,4014,1111111550,1111111904
P0470,S0097,1/23/2022,1659,1111120001,1111111905
P0060,S0083,6/24/2021,3300,1111117738,1111111906
P0333,S0010,12/24/2021,2845,1111116377,1111111907
P0241,S0067,1/15/2020,2217,1111116382,1111111908
P0067,S0038,7/27/2020,2682,1111118703,1111111909
P0615,S0022,2/17/2020,1441,1111113404,1111111910
P0134,S0024,3/7/2021,3174,1111111578,1111111911
P0658,S0018,11/6/2021,1372,1111119266,1111111912
P0459,S0043,5/24/2021,2275,1111118845,1111111913
P0658,S0090,4/8/2022,1755,1111115509,1111111914
P0336,S0132,2/24/2020,529,1111115169,1111111915
P0327,S0063,8/9/2021,120,1111113386,1111111916
P0144,S0010,4/11/2023,216,1111120182,1111111917
P0590,S0093,2/13/2021,3614,1111117174,1111111918
P0140,S0056,7/7/2020,772,1111114442,1111111919
P0499,S0105,1/16/2020,3649,1111112243,1111111920
P0054,S0020,3/8/2023,4809,1111121329,1111111921
P0655,S0094,3/6/2022,530,1111118578,1111111922
P0242,S0058,11/22/2022,757,1111116273,1111111923
P0574,S0104,1/1/2021,1553,1111114577,1111111924
P0185,S0073,7/25/2020,1810,1111118796,1111111925
P0079,S0070,5/31/2020,4093,1111113035,1111111926
P0197,S0050,3/12/2021,2946,1111112028,1111111927
P0110,S0085,5/21/2022,461,1111112217,1111111928
P0747,S0060,11/2/2023,1273,1111121035,1111111929
P0046,S0117,8/3/2021,2918,1111116451,1111111930
P0737,S0001,2/15/2021,2871,1111114482,1111111931
P0333,S0016,6/24/2020,2096,1111119616,1111111932
P0572,S0143,2/16/2022,2245,1111118116,1111111933
P0195,S0038,3/25/2023,1082,1111111822,1111111934
P0024,S0110,8/15/2021,3059,1111117424,1111111935
P0450,S0062,5/7/2022,1853,1111116961,1111111936
P0459,S0115,3/7/2023,473,1111122101,1111111937
P0060,S0026,9/25/2022,3699,1111115107,1111111938
P0131,S0083,10/11/2023,789,1111120542,1111111939
P0229,S0001,7/29/2020,4823,1111117850,1111111940
P0060,S0018,7/9/2023,130,1111119972,1111111941
P0406,S0087,5/19/2021,1732,1111112693,1111111942
P0148,S0026,3/9/2023,4174,1111115159,1111111943
P0399,S0012,4/13/2020,693,1111118331,1111111944
P0438,S0086,1/13/2020,789,1111118693,1111111945
P0390,S0043,10/25/2020,1766,1111117754,1111111946
P0340,S0110,6/28/2023,310,1111113213,1111111947
P0732,S0097,5/3/2020,717,1111120636,1111111948
P0699,S0126,12/24/2021,571,1111112750,1111111949
P0206,S0054,10/5/2021,1603,1111111666,1111111950
P0718,S0067,12/19/2023,3088,1111113671,1111111951
P0125,S0116,3/8/2021,2324,1111111383,1111111952
P0330,S0074,8/3/2021,4092,1111114480,1111111953
P0150,S0012,3/23/2022,2295,1111112400,1111111954
P0131,S0018,12/25/2023,2247,1111111637,1111111955
P0011,S0001,2/8/2023,1939,1111120783,1111111956
P0718,S0043,2/14/2023,3129,1111113047,1111111957
P0175,S0025,4/9/2023,1630,1111111859,1111111958
P0226,S0097,10/10/2020,3738,1111111944,1111111959
P0399,S0031,8/3/2021,1031,1111113485,1111111960
P0681,S0052,3/7/2023,4372,1111116765,1111111961
P0602,S0106,12/18/2020,4738,1111119440,1111111962
P0747,S0133,6/27/2020,1970,1111111789,1111111963
P0569,S0119,2/18/2021,1615,1111112101,1111111964
P0125,S0132,12/21/2020,3428,1111121490,1111111965
P0054,S0110,6/7/2020,2825,1111115774,1111111966
P0664,S0122,6/1/2023,1762,1111117554,1111111967
P0206,S0033,2/7/2021,3683,1111119793,1111111968
P0640,S0055,3/25/2022,1826,1111122153,1111111969
P0242,S0139,1/28/2020,2087,1111118192,1111111970
P0694,S0138,8/13/2023,3324,1111111583,1111111971
P0351,S0102,11/11/2023,4997,1111120348,1111111972
P0453,S0141,9/2/2020,2314,1111117280,1111111973
P0015,S0038,3/9/2022,3581,1111116367,1111111974
P0427,S0095,7/21/2022,725,1111119320,1111111975
P0459,S0070,10/26/2021,1201,1111119020,1111111976
P0707,S0026,10/14/2021,2799,1111114576,1111111977
P0514,S0126,2/23/2021,4302,1111119295,1111111978
P0297,S0108,10/29/2023,3069,1111113514,1111111979
P0206,S0002,11/14/2023,1665,1111113375,1111111980
P0534,S0127,1/27/2023,3063,1111112114,1111111981
P0448,S0022,12/31/2021,1358,1111114984,1111111982
P0454,S0051,6/21/2020,468,1111116793,1111111983
P0226,S0055,9/14/2023,4913,1111114614,1111111984
P0333,S0065,3/1/2022,3982,1111118452,1111111985
P0131,S0099,2/19/2022,1418,1111115936,1111111986
P0170,S0095,5/15/2021,2847,1111113999,1111111987
P0129,S0094,9/6/2020,2027,1111117026,1111111988
P0506,S0031,4/20/2022,3923,1111121398,1111111989
P0500,S0105,2/5/2020,229,1111111733,1111111990
P0587,S0083,9/27/2021,2707,1111117195,1111111991
P0399,S0104,3/16/2022,2724,1111120780,1111111992
P0165,S0070,4/18/2021,3216,1111113596,1111111993
P0325,S0122,9/9/2021,1248,1111115354,1111111994
P0483,S0058,10/14/2021,391,1111117184,1111111995
P0185,S0023,1/15/2021,912,1111111422,1111111996
P0079,S0087,3/4/2020,901,1111115553,1111111997
P0283,S0018,4/15/2022,4123,1111116887,1111111998
P0171,S0135,12/28/2022,4151,1111112953,1111111999
P0499,S0131,4/28/2020,4736,1111116011,1111112000
P0527,S0045,10/29/2022,2840,1111119824,1111112001
P0035,S0140,3/22/2020,1688,1111112408,1111112002
P0400,S0014,7/8/2020,1222,1111118832,1111112003
P0129,S0033,6/19/2021,1131,1111118198,1111112004
P0261,S0102,8/4/2020,1430,1111118534,1111112005
P0205,S0026,11/17/2023,1726,1111114125,1111112006
P0261,S0058,9/29/2022,1185,1111114627,1111112007
P0171,S0043,8/13/2022,4315,1111115957,1111112008
P0614,S0137,6/20/2020,3548,1111119265,1111112009
P0260,S0052,9/16/2023,4601,1111111220,1111112010
P0116,S0103,6/25/2022,3239,1111116140,1111112011
P0282,S0010,5/21/2023,3898,1111111789,1111112012
P0071,S0050,5/15/2022,886,1111119712,1111112013
P0402,S0022,1/19/2021,2448,1111112311,1111112014
P0671,S0113,2/25/2021,1120,1111117353,1111112015
P0171,S0077,9/13/2022,990,1111122218,1111112016
P0639,S0004,2/27/2023,3338,1111115802,1111112017
P0201,S0031,8/30/2023,4479,1111122177,1111112018
P0456,S0050,3/12/2022,2322,1111121487,1111112019
P0267,S0056,9/23/2023,1721,1111113860,1111112020
P0201,S0065,2/28/2020,4830,1111119631,1111112021
P0707,S0024,7/9/2023,1153,1111119535,1111112022
P0035,S0130,5/8/2023,656,1111119879,1111112023
P0427,S0013,11/14/2022,1445,1111117268,1111112024
P0198,S0051,9/4/2021,2960,1111115251,1111112025
P0611,S0045,8/10/2022,2907,1111120413,1111112026
P0296,S0070,10/7/2020,4764,1111120196,1111112027
P0533,S0031,7/11/2020,1208,1111115445,1111112028
P0511,S0095,1/25/2021,461,1111122059,1111112029
P0201,S0004,9/20/2023,1977,1111112270,1111112030
P0417,S0055,1/15/2020,2738,1111112591,1111112031
P0718,S0140,1/6/2021,367,1111115999,1111112032
P0747,S0133,7/16/2021,2222,1111118843,1111112033
P0458,S0056,9/1/2022,2929,1111118893,1111112034
